Track_ID,Track_Name,Album_ID,Album_Name,Artist_ID,Artist_Name,Release_Date,Popularity,Duration,Preview_URL,Genre
227qgaeMQGrCXcL6N7514V,Mundeya Dupatta Chad Mera,1kar45VmqIWnSfKJP8ewwn,Noor Jehan Remix 2 (Queen of Melody),6xjmL1g3gohMrHQEx4bSTk,3 Little Boys,01/01/2003,31,365733,https://p.scdn.co/mp3-preview/ee9b8913ea0b85702bdedcaa8a933f537186621c?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1VKdQkpJ4mDqHElmUcldqa,Neendran Ni Aondiyan,2FXLOfBtlxOS2TRcEsqQK5,Noor Jehan In The Mix 3,6xjmL1g3gohMrHQEx4bSTk,DJ Chino,01/01/2002,18,298106,https://p.scdn.co/mp3-preview/27cf5bfe75032607ced84dfdd211750df67111f0?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
6fevHxPM24QbKPpagKelfF,Na Todi Dil Mera,1hA4lnkv0vUYrb5FlhDgTP,The RFAK Session (Remix),6xjmL1g3gohMrHQEx4bSTk,Rahat Fateh Ali Khan,15/06/2011,15,279899,https://p.scdn.co/mp3-preview/d635b1c4dc6922bdd2145e5c2c3ce578d935b055?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
3V34ilLgDPGy254rKDNt7y,Tasveer,1hA4lnkv0vUYrb5FlhDgTP,The RFAK Session (Remix),6xjmL1g3gohMrHQEx4bSTk,Rahat Fateh Ali Khan,15/06/2011,14,348773,https://p.scdn.co/mp3-preview/6493b41631ae7e6ee2658e978a09a8e39b2c9527?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2J3JvwjMMF8xl6shAb9VTO,Paas Aane Do (Come Closer),1hA4lnkv0vUYrb5FlhDgTP,The RFAK Session (Remix),6xjmL1g3gohMrHQEx4bSTk,Rahat Fateh Ali Khan,15/06/2011,12,239037,https://p.scdn.co/mp3-preview/a9b720e89fd485767e72f9ac300797a2e3968089?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1GVwVeUDhHjkVpYTjnwAH9,Janda Hoya Dil Legaya,1hA4lnkv0vUYrb5FlhDgTP,The RFAK Session (Remix),6xjmL1g3gohMrHQEx4bSTk,Rahat Fateh Ali Khan,15/06/2011,11,254511,https://p.scdn.co/mp3-preview/2d15d3764eb842591d1396d043d647348490a930?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2nlVWnmfsdd9ihK8w00pto,Chup Kar Dar Watja,1hA4lnkv0vUYrb5FlhDgTP,The RFAK Session (Remix),6xjmL1g3gohMrHQEx4bSTk,Rahat Fateh Ali Khan,15/06/2011,11,196346,https://p.scdn.co/mp3-preview/a8f000691903129d625f634a3790d009ef7999a4?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
3gsbM661EsmMtejZMeyUAL,Main Kiwen Manava Saawan,1hA4lnkv0vUYrb5FlhDgTP,The RFAK Session (Remix),6xjmL1g3gohMrHQEx4bSTk,Rahat Fateh Ali Khan,15/06/2011,10,199464,https://p.scdn.co/mp3-preview/9eca2ad9968f74ba00144155d9903e11e827353e?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
38d1EtOZDsChNvEdkwwECy,Ranjhe Yaar Walon,1hA4lnkv0vUYrb5FlhDgTP,The RFAK Session (Remix),6xjmL1g3gohMrHQEx4bSTk,Rahat Fateh Ali Khan,15/06/2011,10,166445,https://p.scdn.co/mp3-preview/23eb66cd27fa2adeba2a395191a5620376436ca7?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
08nNxmisibshPha8xnKuFC,Itni Jaldi Kiya Nahi Karte,1hA4lnkv0vUYrb5FlhDgTP,The RFAK Session (Remix),6xjmL1g3gohMrHQEx4bSTk,Rahat Fateh Ali Khan,15/06/2011,10,261371,https://p.scdn.co/mp3-preview/45dcaaf9ec5f84aeaa41c4d50c49b2758da73b51?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
7lvDsmTRXFE3dK4OjvRiWB,Pasoori,7wgrW5XyZdtk0K8PkW5A7h,Pasoori,3bWIy9AUrQdiNeS62Bp3OP,Shae Gill,07/02/2022,72,224146,https://p.scdn.co/mp3-preview/35ac3d107211fe71b6c59c77851c6169e771cf86?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
0hOqMsscursarJjpcMgGgu,Sukoon,1IOyOJS5q1mLur1y0rSoyU,Day 5,3bWIy9AUrQdiNeS62Bp3OP,Hassan & Roshaan,22/10/2022,56,255764,https://p.scdn.co/mp3-preview/8b63bfd892996dac266b28cf103c7dc1790e7010?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
6xIhjZX1ZtFIXg1IDa3DAi,Bulleya,3c7tSHkLyybTCmtaNlYLSJ,Bulleya,3bWIy9AUrQdiNeS62Bp3OP,Asim Azhar,30/05/2023,46,221132,,pakistani pop
54Iq5QBLeu695dsSSspReG,One Love,5nh6x4mxqgpoetoVEJq67a,One Love,3bWIy9AUrQdiNeS62Bp3OP,Evdeki Saat,22/06/2023,40,200370,,pakistani pop
4F26LTirAGihs1JHE9eq3U,Bulleya - Lofi Flip,2M40B1pCJuUtvaZjZwpwjh,Bulleya (Lofi Flip),3bWIy9AUrQdiNeS62Bp3OP,Asim Azhar,16/02/2024,39,158412,,pakistani pop
0ECYWtD6X5fPzZauWH7gvN,Pasoori - Acoustic,4StePyL0sUGwNBzppJtBW5,Pasoori (Acoustic),3bWIy9AUrQdiNeS62Bp3OP,Ali Sethi,09/12/2022,34,205796,https://p.scdn.co/mp3-preview/4be6638f0333c692a5e15124e1b72364312fe365?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
4mgg3SuRyR4Qn7Ydvyj5V5,Sab Sitaray Humaray - HBL PSL 8 Anthem,2H6b1EqdJCX7QkT2NzDKBH,Sab Sitaray Humaray (HBL PSL 8 Anthem),3bWIy9AUrQdiNeS62Bp3OP,Asim Azhar,13/02/2023,33,193897,https://p.scdn.co/mp3-preview/b5ab65932a7c7e002694d789768326132699708f?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
6MYdDETIIxZmbwlWYofhNJ,Mera Sawera,72RLlXLJPNfjAygCfLPSRN,Mera Sawera,3bWIy9AUrQdiNeS62Bp3OP,Shae Gill,23/08/2023,31,240000,,pakistani pop
2t0wEVDFfJfYaBsSuNeHOo,Khushian Jahan Milein,2qLfH442ovoRGJshHyRu2V,Khushian Jahan Milein,3bWIy9AUrQdiNeS62Bp3OP,Shani Arshad,05/09/2023,25,145992,https://p.scdn.co/mp3-preview/6e46bc3a45718f4698b0053fa4abb834e72ada8d?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
5kxibRUsZAwUFq6A7nA1CJ,Dil-E-Veeran (Original TV Series Soundtrack),5GPsk0QfGWBB6MDz2JYOgM,Dil-E-Veeran (Original TV Series Soundtrack),3bWIy9AUrQdiNeS62Bp3OP,Shae Gill,07/06/2022,17,278058,https://p.scdn.co/mp3-preview/b48f9cf04d532c26b197d3f95eb2fb6f6a6470f1?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
3T0oPETOdddxJ2xTt2qJe4,Aaya Na Tu,2ZGzoWXjfWxRwepEbS0H1b,Aaya Na Tu,7J2gs5q2wLq6lU4q4wkyuV,Arjun Kanungo,20/06/2018,67,210000,,classic pakistani pop
0HTb4JfMtMkMYUtyd19In3,Baari,4AqwIHdf4s6gXHVcvwHsIu,Baari,7J2gs5q2wLq6lU4q4wkyuV,Bilal Saeed,12/07/2021,62,235297,https://p.scdn.co/mp3-preview/1bb1e395f5689b82b474d35aac75bcd03bc485c9?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
7IEww1rwWe1scos6rarOYh,Awari,3EkmvTqyKrnMw1WiVpsSwF,Ek Villain,7J2gs5q2wLq6lU4q4wkyuV,Adnan Dhool,28/05/2014,60,320756,https://p.scdn.co/mp3-preview/1b1a95e4353fa72e9f128013096e26b2d291c0ef?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2RV4QunRX0CTs2JR1uUbMj,Tera Woh Pyar (Nawazishein Karam),0XhnwVTHd5Z0MwdrulhJhQ,Coke Studio: Season 9,7J2gs5q2wLq6lU4q4wkyuV,Momina Mustehsan,05/07/2022,59,425000,https://p.scdn.co/mp3-preview/adc04a9cdaf1325f724700ce84d11f14a0898159?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1CYn0jiSz0gubTpYJbuTMS,Uchiyaan Dewaraan,6MyTdWlbXDZcpGDXDBGW0G,Uchiyaan Dewaraan,7J2gs5q2wLq6lU4q4wkyuV,Bilal Saeed,12/07/2021,55,227976,https://p.scdn.co/mp3-preview/6cc357568804507076c4eed422f043b96f7f664e?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
7pBcon5GqvUfn58HRfF8wv,Afreen Afreen (Coke Studio Season 9),1YFhFBYguVji3KdKdQGzId,Afreen Afreen (Coke Studio Season 9),7J2gs5q2wLq6lU4q4wkyuV,Rahat Fateh Ali Khan,23/08/2016,52,400000,https://p.scdn.co/mp3-preview/d50ce5aa69df414b8ed02e35fed77959c7265e9e?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
4TNzipbkHuhp5DtHcZ9osE,Sajan Das Na,3yTNiZtxLJMpOKc5dZJf9w,Sajan Das Na,7J2gs5q2wLq6lU4q4wkyuV,Atif Aslam,22/01/2022,49,236674,https://p.scdn.co/mp3-preview/261a97d3f424671c26430e457527dbd0269f0c4b?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1TnYkFwGsWMZLiFXs2zXPf,Ek Villain Mashup (Mashup By Dj Kiran Kamath),1Rh47jkjTK9trdORaoEo37,Ek Villain Mashup,7J2gs5q2wLq6lU4q4wkyuV,Ankit Tiwari,06/08/2014,49,268352,https://p.scdn.co/mp3-preview/adac63d9b812956aff808f04ff33d56ecb72142b?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1BkYDk1hrLKkPi10OVSrhR,Beparwah,5AntNs7eAxvw6zn9YZeP6J,Beparwah,7J2gs5q2wLq6lU4q4wkyuV,Momina Mustehsan,07/03/2022,45,272986,https://p.scdn.co/mp3-preview/3a78ba962e80059d8b5df61030b64aca6e11003e?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
7xGSwa9Y1ynisnNrC9IuMy,Alif (Original Score),2cglgzRp0FGArBqOlR2y0y,Alif (Original Score),7J2gs5q2wLq6lU4q4wkyuV,Shuja Haider,05/10/2019,43,308634,https://p.scdn.co/mp3-preview/2f4ce6f4211eb455651928400ce236e7628876bf?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2lX53kXvYnvpV8Vqfe4S7s,Sadqay,6DCDw6OlKLmVlVrp9J6YWD,Sadqay,6YSVUxXGsQQD2cWSJhN8re,Aashir Wajahat,01/02/2024,77,154455,https://p.scdn.co/mp3-preview/8923f81b66bbb5691af88a7a46acc567c01e53ee?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
4LIQacKPUjto8rVlVuY09O,Beqadra,5SGHD9oHkRZ2zkYDcfGqq5,Beqadra,6YSVUxXGsQQD2cWSJhN8re,Nehaal Naseem,18/01/2023,56,183781,https://p.scdn.co/mp3-preview/27c48afa4997d3da6fc62e81cb71978cb7e98afc?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
7giYggSSHFRCAgqoHPHJgn,Zaroori Tha,7gk3x2GZTraPNeW55LPpvZ,Zaroori Tha,6YSVUxXGsQQD2cWSJhN8re,Nehaal Naseem,07/05/2023,46,106846,https://p.scdn.co/mp3-preview/8c51feceecaaeffb301bd4b571d675479a18f1e1?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1bRD5thowBEHe6I4LAf61Z,Kamli,0irYPh3IIAEZV9PcB34FAr,Kamli,6YSVUxXGsQQD2cWSJhN8re,Falak Shabbir,09/01/2024,44,199565,https://p.scdn.co/mp3-preview/5fb98588bf889b81e963b2000ff83aad2cee0a44?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2X141hJTIqloQEL5iVQEiQ,Peela Rung,03rlmfyfh4l0WQCtuEbPwn,Parde Mein Rehne Do,6YSVUxXGsQQD2cWSJhN8re,Hassan Ali Hashmi,20/10/2023,41,207500,https://p.scdn.co/mp3-preview/60f1d9668b4fe2093bfcaeb8e32649b2347abf03?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1P0hAfqHKBemL30NBpGyEY,Aey Zindagi,43MW3uqBpX9DFlYGM8BXu2,Aey Zindagi,6YSVUxXGsQQD2cWSJhN8re,Nehaal Naseem,25/07/2023,35,292384,https://p.scdn.co/mp3-preview/ea7b45de8857dbc8ba7dd2a5310aaa6e5ec191e1?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2WonLtJVRvbaBx6T1hv5Gl,Tera Mera Hai Pyar,2YjfzV7spYLc8kGt4I2AXn,Tera Mera Hai Pyar,6YSVUxXGsQQD2cWSJhN8re,Nehaal Naseem,27/11/2023,33,116192,https://p.scdn.co/mp3-preview/2dcef5a849a25a701421d0c49c2966875c35a0df?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
00cMXSYF40yx4Ztwsl40gS,Shehnai (Original Score),34sNEfzLt0iqa8VOUHFJb7,Shehnai (Original Score),6YSVUxXGsQQD2cWSJhN8re,Asim Azhar,09/03/2021,32,220008,https://p.scdn.co/mp3-preview/93755bc7fd845946ea17c57d835e95054e5af0da?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1uuxpTJweUzPvqxEggCPwC,Tum Se Hi,4EbI3g9M84SSgqnpVaSvN3,Tum Se Hi,6YSVUxXGsQQD2cWSJhN8re,Nehaal Naseem,21/11/2023,32,111500,https://p.scdn.co/mp3-preview/8adc82a491eaee6856d4a08f70fc604443080e58?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
655T3BXQXtXJFAIk0bnWmN,Haseena - Original Soundtrack,3Gz2mlejC5T1J8k5GfjHdR,Haseena (Original Soundtrack),6YSVUxXGsQQD2cWSJhN8re,Nehaal Naseem,05/02/2022,29,272640,https://p.scdn.co/mp3-preview/30bf9b0c8456b50e6886148eca202eead16681d1?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
34c8iU3Td1eY3mkCxOC53t,Nach Punjaban,2zOGLZcx5HA7RD1CUpU7E4,Nach Punjaban,5Z1MqXZgG3ooTyK3oqQVpw,Abrar Ul Haq,01/01/2002,44,267880,https://p.scdn.co/mp3-preview/db7a9fd3b1cb858d9931b13014cd036deff3970a?cid=5446a1ccadbc44c191efd7001352dba5,bhangra
6pfXL3CIa4HlV7XR6ss6cO,Boohey Barain,5RsyTNSCaVm3vvsNWHLgRG,The Unstoppables,5Z1MqXZgG3ooTyK3oqQVpw,Abrar Ul Haq,01/01/2000,23,286040,https://p.scdn.co/mp3-preview/4a3b0a580ae337273000cb4d697683cc95bba94e?cid=5446a1ccadbc44c191efd7001352dba5,bhangra
5VzmsiXtwP2qBObCgNGQIm,Collaborations,7dcPWqenmrHLc0hJlTbfxU,Collaborations,5Z1MqXZgG3ooTyK3oqQVpw,Sukshinder Shinda,30/06/2006,40,397990,https://p.scdn.co/mp3-preview/33258a014109d122645c1c79d5c0c5b6f2d6c561?cid=5446a1ccadbc44c191efd7001352dba5,bhangra
0HYLoTYQk3NKsfzF7JGwuv,Nachaan Mein Oday Nall,09OUqCA4QUA4U3Dv7PDBWd,Nachaan Mein Oday Nall,5Z1MqXZgG3ooTyK3oqQVpw,Abrar Ul Haq,01/01/2004,36,261920,https://p.scdn.co/mp3-preview/3b3af8dd4e3892f0fab2e3483631064a4a90373e?cid=5446a1ccadbc44c191efd7001352dba5,bhangra
7lNfRrD2fm0QOiaYtRZlZI,Kurian Lahore Diyan,2WAKT9gnz4uhksP696lVd0,Abrar Ul Haq Hits,5Z1MqXZgG3ooTyK3oqQVpw,Abrar Ul Haq,23/10/2009,34,269706,https://p.scdn.co/mp3-preview/78a4fe421044be1820260486f96ebad9b425b1ed?cid=5446a1ccadbc44c191efd7001352dba5,bhangra
46sg1YT6SJ48buHbUnQiMR,Chamkeeli,5V1FfccaRgjx7dGlT3JMVD,Chamkeeli,5Z1MqXZgG3ooTyK3oqQVpw,Abrar Ul Haq,07/12/2019,33,233898,https://p.scdn.co/mp3-preview/576519e9ba85e5e0149ff4486efb0e6e9c05de6e?cid=5446a1ccadbc44c191efd7001352dba5,bhangra
5COYSZGnYxlkoPYU2N9a8H,Allah Hu,1zJtqhpXJiqVBOP91oM0Ky,Coke Studio Season 6,5Z1MqXZgG3ooTyK3oqQVpw,Saieen Zahoor,01/02/2014,32,416746,https://p.scdn.co/mp3-preview/ecf3924ef799657821fe8d53784dedfa53b413dc?cid=5446a1ccadbc44c191efd7001352dba5,bhangra
49V1RI3KW6b8FLTxRHMS7z,Ballay Ballay - Coke Studio Season 11,20KUxoOhz6HuQ00lm0wUOM,Ballay Ballay (Coke Studio Season 11),5Z1MqXZgG3ooTyK3oqQVpw,Abrar Ul Haq,2018,28,325454,https://p.scdn.co/mp3-preview/96c4108f15e873b9180de00aec3827cfe5b4e078?cid=5446a1ccadbc44c191efd7001352dba5,bhangra
3Kfy9WwK8XDhR7bk86Dz9W,Sanu Tere Nal,6uKjfTWErBupbZzKFr3JQA,Bay Ja Cycle Tay,5Z1MqXZgG3ooTyK3oqQVpw,Abrar Ul Haq,01/01/2000,31,309666,https://p.scdn.co/mp3-preview/571c71e9d3c707fabc33727bc11903363a6f3af2?cid=5446a1ccadbc44c191efd7001352dba5,bhangra
6f5DI4eUTBriT25RFJWlN4,Billo De Ghar,27UPL9QScVgsnwWebunp2s,Billo De Ghar,5Z1MqXZgG3ooTyK3oqQVpw,Abrar Ul Haq,01/01/2001,30,275133,https://p.scdn.co/mp3-preview/9a3e32db3cb639c913144083beed43dc5a829188?cid=5446a1ccadbc44c191efd7001352dba5,bhangra
6DefzsWqnwrFrmNVnJxWkS,Jo Tu Na Mila,4KSvSqPJwTo7qMxP4XyIaH,Jo Tu Na Mila,1ZChN8G1Y7CJ0TXbrvblwS,Asim Azhar,20/11/2018,69,234037,,classic pakistani pop
2RV4QunRX0CTs2JR1uUbMj,Tera Woh Pyar (Nawazishein Karam),0XhnwVTHd5Z0MwdrulhJhQ,Coke Studio: Season 9,1ZChN8G1Y7CJ0TXbrvblwS,Momina Mustehsan,05/07/2022,59,425000,https://p.scdn.co/mp3-preview/adc04a9cdaf1325f724700ce84d11f14a0898159?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
0TyyNe2BGZ5UOUzSGT4pP2,Jo Tu Na Mila - Acoustic,7GwSdXIh4BCZxs2OTgXLGT,Jo Tu Na Mila (Acoustic),1ZChN8G1Y7CJ0TXbrvblwS,Asim Azhar,14/02/2019,57,237200,,classic pakistani pop
54chAr0cMNDC81EuDnFIgL,Mein (Original Motion Picture Soundtrack),6KbJfelqL9zKhAu5NEe3VI,Mein (Original Motion Picture Soundtrack),1ZChN8G1Y7CJ0TXbrvblwS,Asim Azhar,11/08/2023,53,326400,https://p.scdn.co/mp3-preview/cc275e861ea9e4895ade60b7a24872e7a4f2aba7?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
58yladAk38qWf2CccQzgEt,Tere Naal - Aye Musht-E-Khaak (Original Score),2DAEqzHoSDLdo3yuhItVWI,Tere Naal - Aye Musht-E-Khaak (Original Score),1ZChN8G1Y7CJ0TXbrvblwS,Asim Azhar,19/01/2022,51,236896,https://p.scdn.co/mp3-preview/6cdbe635707ced0ec440ec7bcc6b875035de6732?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
60q0ZmiHRmOaxXn7W0J0CM,Saiyyan,5E8N2Zcrj6AhIvf5q9U2ll,Saiyyan,1ZChN8G1Y7CJ0TXbrvblwS,Asim Azhar,20/02/2024,51,194805,,classic pakistani pop
7jdHemolm8HmaireObpqXt,Yaad,3QGrCo6L9djVTKvmFTvQPq,Yaad,1ZChN8G1Y7CJ0TXbrvblwS,Asim Azhar,25/03/2021,49,270810,https://p.scdn.co/mp3-preview/f3724a99b944c4c004f988904be17b9c59b7ee7c?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
6G3qUBhChyZEUvjWgqyxWO,Dil Haara - Mannat Murad (Original Score),25j1dNp50mD5MWL41RkFnj,Dil Haara - Mannat Murad (Original Score),1ZChN8G1Y7CJ0TXbrvblwS,Asim Azhar,20/09/2023,48,250169,https://p.scdn.co/mp3-preview/164f58747e2ede10ef3e5e12f923ec7b00296882?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
7e6mcPDj3sEZ5TQkZjn6Fy,Habibi,0moKWKFC54L7cybq4HDtT7,Habibi,1ZChN8G1Y7CJ0TXbrvblwS,Asim Azhar,11/07/2022,47,187813,,classic pakistani pop
6xIhjZX1ZtFIXg1IDa3DAi,Bulleya,3c7tSHkLyybTCmtaNlYLSJ,Bulleya,1ZChN8G1Y7CJ0TXbrvblwS,Asim Azhar,30/05/2023,46,221132,,classic pakistani pop
075QYa566prNemChnZDEY1,Sayonee,5xLL0ENxSbpHlSjstHntIM,Azadi,6nyfDdTwCLGrbCFikT8PTK,Junoon,14/08/1997,48,304333,https://p.scdn.co/mp3-preview/e27544e7c53e01edd706a333978738b488f1db33?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
4cIDTwm3FFPpIm6AFJNvhL,Sayonee,0WJn9oPJOjaZenZ4OVQEgy,Coke Studio Season 10: Episode 2,6nyfDdTwCLGrbCFikT8PTK,Junoon,21/08/2017,37,461580,https://p.scdn.co/mp3-preview/c7d771c510d698d4ad611e5a793012ed7d9c798e?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1Z5VChUN6o9egpSP6lmTxQ,Lal Meri Pat,5xLL0ENxSbpHlSjstHntIM,Azadi,6nyfDdTwCLGrbCFikT8PTK,Junoon,14/08/1997,33,321146,https://p.scdn.co/mp3-preview/d820d57fd420db85ec87ba73e144799317a6b202?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1YGfqXj3SSPzWRqJCorYMX,Gharaj Baras,7c04CbNojtqIw81Mw3f7Ny,Daur- E- Junoon,6nyfDdTwCLGrbCFikT8PTK,Junoon,2002,33,288733,https://p.scdn.co/mp3-preview/787273dab730d62271ebc5e7ce642f221510ec77?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
4hIYns68syVUYpHThgv0cl,Yaar Bina,5xLL0ENxSbpHlSjstHntIM,Azadi,6nyfDdTwCLGrbCFikT8PTK,Junoon,14/08/1997,31,227053,https://p.scdn.co/mp3-preview/44ef6abba7c88b9d83d208df8243318cc37c1016?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1nwJqXuGRkqWNCArdF3gMC,Pappu Yaar,3xacHPm5pZVNYR6DIT3kNE,Deewar,6nyfDdTwCLGrbCFikT8PTK,Junoon,01/12/2003,29,170613,https://p.scdn.co/mp3-preview/29207c079e40c14b211a24aa704dbe9fbc143c39?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
0TZtGi7P3XYWJTN7kTssvE,Jazba-E-Junoon,7FmpA5VifPh7GG3koMsWt7,Inquilaab,6nyfDdTwCLGrbCFikT8PTK,Junoon,01/01/1996,29,261018,https://p.scdn.co/mp3-preview/e1a91be11d77f7b6e282982a69b6def161351364?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
15PXoaqWCpPR5UujPkGamj,Neend Ati Nahi,3Y2SZQQse91IoBrxqSzbSP,Junoon,6nyfDdTwCLGrbCFikT8PTK,Junoon,14/08/1991,27,277478,https://p.scdn.co/mp3-preview/07b9096bfaf090410663a67d429ad43e79d577a8?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2O2rUMumM3saOZ2zsnSaW5,Khudi,5xLL0ENxSbpHlSjstHntIM,Azadi,6nyfDdTwCLGrbCFikT8PTK,Junoon,14/08/1997,27,246400,https://p.scdn.co/mp3-preview/91f38acf4101f28de542755b80b7e394851bcd06?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
41aPV9Y5YEmtt3pgYJDbHs,Bulleya,5HGX0AsoyUQNhG9lC1i6Z7,Parvaaz,6nyfDdTwCLGrbCFikT8PTK,Junoon,07/06/1999,24,292226,https://p.scdn.co/mp3-preview/2540e5a2035602bb80a8f9fa6b6fd87a6b974a35?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
6i0O8G81pcusfc7Z6UQMxf,Darkest Minds,1vYk9VSw6SP7s4XxtyAIBE,Darkest Minds,0Bux7lJ4RBN99MppP00JMW,Pakistan Ki Aawaz,04/06/2023,4,70080,https://p.scdn.co/mp3-preview/184f91ac2c3242f4d51d01da83fd02dcee0e9ce1?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
4AilDV9B5Ecr3jUx8nUJlq,Ultra Slowly,5MtplFKKzcWYjWXz7hfOKY,Sweet Dreams,0Bux7lJ4RBN99MppP00JMW,Pakistan Ki Aawaz,07/12/2023,3,159397,https://p.scdn.co/mp3-preview/5df94c6dc8ac0ca73acff9bf5a5f4cf215ef1bc5?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
6B5LvqYuVKFQAXQ84w6RpZ,Pick Ticks,5MtplFKKzcWYjWXz7hfOKY,Sweet Dreams,0Bux7lJ4RBN99MppP00JMW,Pakistan Ki Aawaz,07/12/2023,3,64420,https://p.scdn.co/mp3-preview/6a20ef021d8bbfee7695dd2bc3d0ae7034c4cde6?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1Gz1A4rWNN8VkUGM5hz7pc,Clear Minds,5MtplFKKzcWYjWXz7hfOKY,Sweet Dreams,0Bux7lJ4RBN99MppP00JMW,Pakistan Ki Aawaz,07/12/2023,3,88328,https://p.scdn.co/mp3-preview/d98d59f15d570709b8cfc63719a98d8cff9bea18?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
4xhcI8ChsgDXyOxicXnQUj,Soft Ticks,5MtplFKKzcWYjWXz7hfOKY,Sweet Dreams,0Bux7lJ4RBN99MppP00JMW,Pakistan Ki Aawaz,07/12/2023,3,77156,https://p.scdn.co/mp3-preview/8e75a40028b85a9b49a0f84c5256a7c75d8fbe79?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
784vgkSEobkfiwdK1oC7tI,Sweet Dreams,5MtplFKKzcWYjWXz7hfOKY,Sweet Dreams,0Bux7lJ4RBN99MppP00JMW,Pakistan Ki Aawaz,07/12/2023,3,134420,https://p.scdn.co/mp3-preview/c095453f6209fd3f2508b992dc28a2f33a8287a4?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
0wZpsLHAE7OjnWWrYvkKyW,Pure Desires,5MtplFKKzcWYjWXz7hfOKY,Sweet Dreams,0Bux7lJ4RBN99MppP00JMW,Pakistan Ki Aawaz,07/12/2023,3,148320,https://p.scdn.co/mp3-preview/6d2acb8b6e2bd7f8786f9187be2894b901d18c24?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1vOeIRyxiU3lehi71pAQIh,Stary Nights,5MtplFKKzcWYjWXz7hfOKY,Sweet Dreams,0Bux7lJ4RBN99MppP00JMW,Pakistan Ki Aawaz,07/12/2023,3,62366,https://p.scdn.co/mp3-preview/335df1b3f033251ab57c2ca868802304f582eda8?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
